Link,Baslik,Fiyat (Metin),Fiyat (Sayisal),Konum,Listing No,Last Update Date,Listing status,Residence Type,Number Of Room + Hall,Number of Bathrooms,Gross / Net m²,Number of Floors,Floor,Property Age,Heating Type,Loan Availability,Title Deed Status,Furnishing Status,Usage Status,Inside The Site,Swap,Facade,Property Structure,Fuel Type,Structure Type,State of the Building,Rental Income,Dues,Authorized Office,Last Update Dat...,Number Of Room ...,Number of Bathr...,Number of Floor...,Loan Availabili...,Title Deed Stat...,Furnishing Stat...,Closed Area M2,Open Area M2,Property Struct...,State of the Bu...,Authorized Offi...
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/85846-2091,"105 Square Meters Apartment For Sale in Buca, Izmir",3.200.000 TRY,3200000.0,,85846-2091,18/10/2025,For Sale,Apartment,2 + 1,1.0,"105 m2 
/ 89 m2",3 Storey,Raised Ground,25 at Age,Combi Boiler,Available,Floor Easement,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/37745-1909,"100 Square Meters Apartment For Sale in Buca, Izmir",3.750.000 TRY,3750000.0,,37745-1909,23/09/2025,For Sale,Apartment,2 + 1,,"100 m2 
/ 95 m2",8 Storey,8,25 at Age,Combi Boiler,Available,Condominium,Furnished,Empty,,,,Daire,Gas,Reinforced Concrete,Second Hand,20.000 TRY,250 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/129980-890,"55 Square Meters Apartment For Sale in Buca, Izmir",2.725.000 TRY,2725000.0,,129980-890,16/10/2025,For Sale,Apartment,1 + 1,,"55 m2 
/ 45 m2",2 Storey,2,4 at Age,Combi Boiler,Available,Floor Easement,Furnished,Tenanted,,No,"North, South, East, West",,,,,,1.000 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/158790-23,"50 Square Meters Apartment For Sale in Buca, Izmir",3.090.000 TRY,3090000.0,,158790-23,23/10/2025,For Sale,Apartment,1 + 1,1.0,"50 m2 
/ 45 m2",4 Storey,2,5 at Age,Combi Boiler,Available,Floor Easement,Furnished,Empty,,No,"East, West",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/103185-521,"95 Square Meters Apartment For Sale in Buca, Izmir",5.100.000 TRY,5100000.0,,103185-521,08/10/2025,For Sale,Apartment,2 + 1,1.0,"95 m2 
/ 85 m2",2 Storey,Top,4 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Tenanted,,No,South,Daire,Gas,Reinforced Concrete,Second Hand,,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-inonu-satilik/mustakil-ev/2527-13307,"748 Square Meters Detached House For Sale in Buca, Izmir",21.250.000 TRY,21250000.0,,2527-13307,08/09/2025,For Sale,Detached House,12 + 6,6.0,"748 m2 
/ 720 m2",4 Storey,,26 at Age,Floor Heater,Available,Condominium,Not Furnished,Owner,,No,"East, West",Müstakil Ev,Gas,Reinforced Concrete,Second Hand,,1 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-izkent-satilik/daire/129980-858,"85 Square Meters Apartment For Sale in Buca, Izmir",4.200.000 TRY,4200000.0,,129980-858,11/10/2025,For Sale,Apartment,2 + 1,1.0,"85 m2 
/ 75 m2",9 Storey,4,New Property,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,Yes,No,"North, South, East, West",,,,,,1.15 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/0-45472814,"115 Square Meters Apartment For Sale in Buca, Izmir",5.000.000 TRY,5000000.0,,0-45472814,22/10/2025,For Sale,Apartment,2 + 1,2.0,"115 m2 
/ 100 m2",2 Storey,Raised Ground,8 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,,No,"East, West",Daire,Gas,Reinforced Concrete,Second Hand,40 TRY,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/146973-46,"115 Square Meters Apartment For Sale in Buca, Izmir",3.900.000 TRY,3900000.0,,146973-46,20/10/2025,For Sale,Apartment,2 + 0,2.0,"115 m2 
/ 100 m2",4 Storey,Ground,8 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,,No,West,Daire,Gas,Reinforced Concrete,Second Hand,25.000 TRY,200 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/150731-24,"58 Square Meters Apartment For Sale in Buca, Izmir",1.315.000 TRY,1315000.0,,150731-24,20/10/2025,For Sale,Apartment,1 + 1,1.0,"58 m2 
/ 52 m2",4 Storey,2,New Property,Combi Boiler,Available,Floor Easement,Furnished,Empty,,No,"South, East",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/143819-148,"50 Square Meters Apartment For Sale in Buca, Izmir",2.525.000 TRY,2525000.0,,143819-148,14/10/2025,For Sale,Apartment,1 + 1,1.0,"50 m2 
/ 45 m2",2 Storey,Ground,New Property,Combi Boiler,Available,Floor Easement,Furnished,Tenanted,,No,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/144360-95,"115 Square Meters Apartment For Sale in Buca, Izmir",3.725.000 TRY,3725000.0,,144360-95,23/10/2025,For Sale,Apartment,2 + 1,1.0,"115 m2 
/ 105 m2",4 Storey,3,1 at Age,Combi Boiler,Available,Floor Easement,Furnished,Empty,,No,"South, East",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-dumlupinar-satilik/daire/15356-6008,"147 Square Meters Apartment For Sale in Buca, Izmir",4.500.000 TRY,4500000.0,,15356-6008,14/10/2025,For Sale,Apartment,3 + 1,1.0,"147 m2 
/ 124 m2",4 Storey,4,20 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,"North, South",Daire,Gas,Reinforced Concrete,Second Hand,30.000 TRY,100 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/0-45156145,"85 Square Meters Apartment For Sale in Buca, Izmir",4.650.000 TRY,4650000.0,,0-45156145,14/09/2025,For Sale,Apartment,2 + 1,1.0,"85 m2 
/ 80 m2",8 Storey,Raised Ground,2 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,perla rezidans,No,West,Daire,Gas,,Second Hand,40.000 TRY,2.400 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/63598-283,"100 Square Meters Apartment For Sale in Buca, Izmir",4.500.000 TRY,4500000.0,,63598-283,05/10/2025,For Sale,Apartment,2 + 1,1.0,"100 m2 
/ 90 m2",4 Storey,1,7 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,"North, East",Daire,Gas,Reinforced Concrete,Second Hand,25.000 TRY,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/158790-26,"89 Square Meters Apartment For Sale in Buca, Izmir",4.125.000 TRY,4125000.0,,158790-26,23/10/2025,For Sale,Apartment,2 + 1,1.0,"89 m2 
/ 85 m2",1 Storey,Raised Ground,8 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,"North, South, West",,Gas,Reinforced Concrete,Second Hand,25.000 TRY,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-efeler-satilik/daire/70103-1110,"92 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,,70103-1110,23/10/2025,For Sale,Apartment,3 + 1,2.0,"92 m2 
/ 85 m2",4 Storey,Penthouse,New Property,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,,No,"East, West",Çatı Dubleksi,Gas,Reinforced Concrete,Under Construction,30.000 TRY,100 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-camlikule-satilik/daire/140664-135,"55 Square Meters Apartment For Sale in Buca, Izmir",4.325.000 TRY,4325000.0,,140664-135,03/09/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",9 Storey,3,New Property,VRV,Available,Floor Easement,Not Furnished,Empty,,No,"North, South, East, West",,,,,,2.5 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/147679-103,"262 Square Meters Apartment For Sale in Buca, Izmir",9.250.000 TRY,9250000.0,,147679-103,21/09/2025,For Sale,Apartment,4 + 1,3.0,"262 m2 
/ 250 m2",3 Storey,3,New Property,Combi Boiler,Available,Condominium,Not Furnished,Owner,,No,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/144360-97,"85 Square Meters Apartment For Sale in Buca, Izmir",1.475.000 TRY,1475000.0,,144360-97,19/10/2025,For Sale,Apartment,2 + 1,1.0,"85 m2 
/ 80 m2",4 Storey,Ground,3 at Age,Combi Boiler,Available,Condominium,Furnished,Empty,,No,"South, East, West",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/130526-442,"85 Square Meters Apartment For Sale in Buca, Izmir",4.750.000 TRY,4750000.0,,130526-442,22/10/2025,For Sale,Apartment,2 + 1,1.0,"85 m2 
/ 70 m2",4 Storey,2,New Property,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,,No,"North, South",Daire,Gas,Reinforced Concrete,0,30.000 TRY,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/120690-181,"90 Square Meters Apartment For Sale in Buca, Izmir",3.750.000 TRY,3750000.0,,120690-181,22/09/2025,For Sale,Apartment,2 + 1,1.0,"90 m2 
/ 85 m2",4 Storey,Ground,New Property,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,"South, East",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/3526-3178,"105 Square Meters Apartment For Sale in Buca, Izmir",2.650.000 TRY,2650000.0,,3526-3178,16/09/2025,For Sale,Apartment,2 + 1,1.0,"105 m2 
/ 100 m2",4 Storey,Ground,20 at Age,Air Conditioning,Available,Floor Easement,Not Furnished,Owner,,No,"North, South",Daire,,,,20.000 TRY,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yenigun-satilik/daire/60124-1473,"77 Square Meters Apartment For Sale in Buca, Izmir",4.250.000 TRY,4250000.0,,60124-1473,20/10/2025,For Sale,Apartment,2 + 1,1.0,"77 m2 
/ 67 m2",3 Storey,2,4 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,"South, East",,,,,,200 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yenigun-satilik/daire/29626-2077,"145 Square Meters Apartment For Sale in Buca, Izmir",6.800.000 TRY,6800000.0,,29626-2077,23/10/2025,For Sale,Apartment,3 + 1,1.0,"145 m2 
/ 140 m2",10 Storey,4,16 at Age,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,Yes,No,"South, East, West",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-goksu-satilik/daire/18435-5535,"135 Square Meters Apartment For Sale in Buca, Izmir",4.730.000 TRY,4730000.0,,18435-5535,08/10/2025,For Sale,Apartment,3 + 1,1.0,"135 m2 
/ 115 m2",4 Storey,4,4 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,,Daire,Gas,,Reinforced Concrete,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-goksu-satilik/bina/156891-3,"90 Square Meters Building For Sale in Buca, Izmir",8.200.000 TRY,8200000.0,,156891-3,14/08/2025,For Sale,Building,4 + 2,2.0,"90 m2 
/ 85 m2",3 Storey,,20 at Age,Combi Boiler,Not Available,Freehold Title Deed,Not Furnished,Owner,,No,"North, South",Müstakil Ev,Gas,Reinforced Concrete,Second Hand,,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-firat-satilik/daire/0-45451648,"100 Square Meters Apartment For Sale in Buca, Izmir",4.145.000 TRY,4145000.0,,0-45451648,19/10/2025,For Sale,Apartment,2 + 1,2.0,"100 m2 
/ 90 m2",3 Storey,2,8 at Age,Combi Boiler,Available,Condominium,Furnished,Empty,,No,"North, South",Daire,Gas,Reinforced Concrete,Second Hand,28.000 TRY,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/89120-1287,"100 Square Meters Apartment For Sale in Buca, Izmir",7.050.000 TRY,7050000.0,,89120-1287,10/10/2025,For Sale,Apartment,4 + 1,2.0,"100 m2 
/ 90 m2",3 Storey,Penthouse,4 at Age,Combi Boiler,Available,Condominium,Not Furnished,Owner,,No,"North, South",Çatı Dubleksi,Gas,Reinforced Concrete,Second Hand,,200 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/67273-4065,"50 Square Meters Apartment For Sale in Buca, Izmir",2.850.000 TRY,2850000.0,,67273-4065,16/10/2025,For Sale,Apartment,1 + 1,1.0,"50 m2 
/ 45 m2",4 Storey,Middle,New Property,Combi Boiler,Available,Condominium,,,,,,,,,,,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-adatepe-satilik/daire/158709-54,"55 Square Meters Apartment For Sale in Buca, Izmir",1.650.000 TRY,1650000.0,,158709-54,23/10/2025,For Sale,Apartment,1 + 1,1.0,"55 m2 
/ 50 m2",4 Storey,3,5 at Age,Combi Boiler,Available,Floor Easement,Furnished,Empty,,No,South,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-hurriyet-satilik/daire/143819-158,"130 Square Meters Apartment For Sale in Buca, Izmir",4.250.000 TRY,4250000.0,,143819-158,14/10/2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 120 m2",4 Storey,2,26 at Age,Combi Boiler,Available,Condominium,Not Furnished,Tenanted,,No,"North, South, East",,,,,,150 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-guven-satilik/daire/70103-1098,"200 Square Meters Apartment For Sale in Buca, Izmir",5.500.000 TRY,5500000.0,,70103-1098,02/09/2025,For Sale,Apartment,3 + 1,2.0,"200 m2 
/ 150 m2",4 Storey,Penthouse,7 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,"North, South",Çatı Dubleksi,Gas,Reinforced Concrete,Second Hand,40.000 TRY,100 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/159783-56,"55 Square Meters Apartment For Sale in Buca, Izmir",2.790.000 TRY,2790000.0,,159783-56,21/10/2025,For Sale,Apartment,2 + 1,1.0,"55 m2 
/ 50 m2",5 Storey,Middle,10 at Age,Combi Boiler,Available,Condominium,Furnished,,,,,Daire,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ufuk-satilik/daire/111716-1488,"240 Square Meters Apartment For Sale in Buca, Izmir",4.650.000 TRY,4650000.0,,111716-1488,21/10/2025,For Sale,Apartment,5 + 1,2.0,"240 m2 
/ 223 m2",5 Storey,Ground,6 at Age,Combi Boiler,Available,Freehold Title Deed,Not Furnished,Owner,,No,,Dubleks,Gas,Reinforced Concrete,Second Hand,,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-inonu-satilik/mustakil-ev/156891-4,"85 Square Meters Detached House For Sale in Buca, Izmir",8.200.000 TRY,8200000.0,,156891-4,14/08/2025,For Sale,Detached House,2 + 1,1.0,"85 m2 
/ 80 m2",3 Storey,,20 at Age,Combi Boiler,Not Available,Freehold Title Deed,Not Furnished,Owner,,No,"North, South",Müstakil Ev,Gas,Reinforced Concrete,Second Hand,,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/126264-2410,"50 Square Meters Apartment For Sale in Buca, Izmir",3.100.000 TRY,3100000.0,,126264-2410,14/10/2025,For Sale,Apartment,1 + 1,1.0,"50 m2 
/ 46 m2",10 Storey,9,1 at Age,Air Conditioning,Available,Floor Easement,Furnished,Empty,,,"East, West",,,,Second Hand,,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-efeler-satilik/daire/125390-264,"210 Square Meters Apartment For Sale in Buca, Izmir",3.600.000 TRY,3600000.0,,125390-264,02/10/2025,For Sale,Apartment,3 + 1,2.0,"210 m2 
/ 135 m2",7 Storey,Underground 2,26 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,,No,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ufuk-satilik/daire/15356-5879,"95 Square Meters Apartment For Sale in Buca, Izmir",3.600.000 TRY,3600000.0,,15356-5879,20/10/2025,For Sale,Apartment,2 + 1,1.0,"95 m2 
/ 90 m2",5 Storey,Garden,1 at Age,Combi Boiler,Unknown,Floor Easement,Not Furnished,Owner,,No,,,Gas,,Second Hand,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/133609-1,"96 Square Meters Apartment For Sale in Buca, Izmir",1.450.000 TRY,1450000.0,,133609-1,04/10/2025,For Sale,Apartment,2 + 1,2.0,"96 m2 
/ 87 m2",4 Storey,3,New Property,Combi Boiler,Available,Condominium,Furnished,Empty,,No,South,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-laleli-satilik/daire/111716-1430,"130 Square Meters Apartment For Sale in Buca, Izmir",3.600.000 TRY,3600000.0,,111716-1430,03/10/2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 125 m2",5 Storey,4,20 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,,,,"South, East, West",Daire,Gas,Reinforced Concrete,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-goksu-satilik/daire/154139-31,"115 Square Meters Apartment For Sale in Buca, Izmir",2.650.000 TRY,2650000.0,,154139-31,06/10/2025,For Sale,Apartment,2 + 1,1.0,"115 m2 
/ 95 m2",4 Storey,2,21 at Age,Combi Boiler,Available,Condominium,Not Furnished,Owner,,No,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yaylacik-satilik/daire/112706-7881,"120 Square Meters Apartment For Sale in Buca, Izmir",4.975.000 TRY,4975000.0,,112706-7881,15/10/2025,For Sale,Apartment,3 + 1,1.0,"120 m2 
/ 101 m2",8 Storey,7,16 at Age,Combi Boiler,Available,Condominium,Not Furnished,Owner,Yes,No,"South, West",,,,,,300 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/78202-3310,"53 Square Meters Apartment For Sale in Buca, Izmir",2.900.000 TRY,2900000.0,,78202-3310,08/10/2025,For Sale,Apartment,2 + 0,1.0,"53 m2 
/ 48 m2",3 Storey,2,4 at Age,Combi Boiler,Available,Floor Easement,Furnished,Tenanted,,No,,,,,,,300 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/151729-46,"155 Square Meters Apartment For Sale in Buca, Izmir",7.500.000 TRY,7500000.0,,151729-46,19/10/2025,For Sale,Apartment,4 + 1,2.0,"155 m2 
/ 140 m2",5 Storey,5,11 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,,No,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yigitler-satilik/daire/113556-759,"95 Square Meters Apartment For Sale in Buca, Izmir",3.500.000 TRY,3500000.0,,113556-759,01/09/2025,For Sale,Apartment,2 + 1,1.0,"95 m2 
/ 85 m2",4 Storey,4,26 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,,No,"North, South, West",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-inonu-satilik/daire/154139-23,"125 Square Meters Apartment For Sale in Buca, Izmir",3.650.000 TRY,3650000.0,,154139-23,05/10/2025,For Sale,Apartment,2 + 1,2.0,"125 m2 
/ 120 m2",4 Storey,Underground 1,1 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-buca-koop-satilik/daire/151855-140,"170 Square Meters Apartment For Sale in Buca, Izmir",12.000.000 TRY,12000000.0,,151855-140,20/10/2025,For Sale,Apartment,3 + 1,2.0,"170 m2 
/ 157 m2",13 Storey,7,4 at Age,Underfloor Heating,Available,Floor Easement,Not Furnished,Empty,Yes,No,,,,,,,2.500 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yenigun-satilik/daire/90115-1403,"45 Square Meters Apartment For Sale in Buca, Izmir",3.200.000 TRY,3200000.0,,90115-1403,14/10/2025,For Sale,Apartment,1 + 1,1.0,"45 m2 
/ 40 m2",4 Storey,3,2 at Age,Underfloor Heating,Available,Floor Easement,Furnished,Empty,,No,South,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-vali-rahmi-bey-satilik/daire/126264-2344,"130 Square Meters Apartment For Sale in Buca, Izmir",4.150.000 TRY,4150000.0,,126264-2344,07/10/2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 115 m2",3 Storey,Middle,25 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Empty,,No,,Daire,Gas,Reinforced Concrete,Second Hand,,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yesilbaglar-satilik/daire/159621-42,"85 Square Meters Apartment For Sale in Buca, Izmir",2.650.000 TRY,2650000.0,,159621-42,16/10/2025,For Sale,Apartment,3 + 10,1.0,"85 m2 
/ 80 m2",4 Storey,Raised Ground,17 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,,No,,Daire,Gas,Reinforced Concrete,,,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/37745-1913,"125 Square Meters Apartment For Sale in Buca, Izmir",4.500.000 TRY,4500000.0,,37745-1913,23/09/2025,For Sale,Apartment,3 + 1,1.0,"125 m2 
/ 118 m2",8 Storey,1,25 at Age,Combi Boiler,Available,Condominium,Not Furnished,Owner,,,,Daire,Gas,Reinforced Concrete,Second Hand,25.000 TRY,300 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kozagac-satilik/daire/152216-104,"120 Square Meters Apartment For Sale in Buca, Izmir",5.300.000 TRY,5300000.0,,152216-104,19/10/2025,For Sale,Apartment,3 + 1,1.0,"120 m2 
/ 110 m2",3 Storey,3,11 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,,No,"South, West",,,,,,300 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kaynaklar-merkez-satilik/villa/134684-451,"260 Square Meters Villa For Sale in Buca, Izmir",18.250.000 TRY,18250000.0,,134684-451,18/09/2025,For Sale,Villa,4 + 1,3.0,"260 m2 
/ 220 m2",2 Storey,Garden,1 at Age,Heat Pump,Not Available,Land,Not Furnished,Empty,,No,"North, South, East, West",,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-yesilbaglar-satilik/daire/139799-976,"86 Square Meters Apartment For Sale in Buca, Izmir",2.650.000 TRY,2650000.0,,139799-976,22/10/2025,For Sale,Apartment,1 + 1,1.0,"86 m2 
/ 75 m2",2 Storey,1,3 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,,No,"North, South",Bahçe Katı,Gas,Reinforced Concrete,Second Hand,,200 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ufuk-satilik/daire/143819-159,"130 Square Meters Apartment For Sale in Buca, Izmir",5.225.000 TRY,5225000.0,,143819-159,14/10/2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 118 m2",4 Storey,Raised Ground,New Property,Combi Boiler,Available,Condominium,Not Furnished,Owner,,No,"South, East",,,,,,250 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-inonu-satilik/daire/158138-51,"110 Square Meters Apartment For Sale in Buca, Izmir",4.250.000 TRY,4250000.0,,158138-51,02/10/2025,For Sale,Apartment,3 + 1,1.0,"110 m2 
/ 90 m2",4 Storey,Middle,3 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,,No,South,,Gas,Reinforced Concrete,Second Hand,,250 TRY,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-menderes-satilik/daire/136408-424,"170 Square Meters Apartment For Sale in Buca, Izmir",6.600.000 TRY,6600000.0,,136408-424,23/10/2025,For Sale,Apartment,3 + 1,1.0,"170 m2 
/ 160 m2",3 Storey,2,14 at Age,Combi Boiler,Available,Condominium,Not Furnished,Empty,,No,"North, East",Daire,Gas,Reinforced Concrete,,,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-kurucesme-satilik/daire/158870-13,"65 Square Meters Apartment For Sale in Buca, Izmir",1.100.000 TRY,1100000.0,,158870-13,20/10/2025,For Sale,Apartment,1 + 1,1.0,"65 m2 
/ 60 m2",4 Storey,3,1 at Age,Combi Boiler,Available,Condominium,Furnished,Tenanted,,No,"North, South, East, West",,,,,,250 TRY,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-aydogdu-satilik/daire/2499-12419,"88 Square Meters Apartment For Sale in Buca, Izmir",5.800.000 TRY,5800000.0,,2499-12419,03/10/2025,For Sale,Apartment,2 + 1,1.0,"88 m2 
/ 76 m2",10 Storey,Garden,5 at Age,Central Heating (Share Meter),Available,Condominium,Not Furnished,Tenanted,Oyak Buca 1. Etap,No,West,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-inonu-satilik/daire/152294-31,"130 Square Meters Apartment For Sale in Buca, Izmir",3.500.000 TRY,3500000.0,,152294-31,23/10/2025,For Sale,Apartment,3 + 1,1.0,"130 m2 
/ 120 m2",2 Storey,4,5 at Age,Combi Boiler,Available,Floor Easement,Not Furnished,Owner,,No,"North, South",Daire,Gas,Reinforced Concrete,Second Hand,30.000 TRY,,Yes,,,,,,,,,,,,
https://www.hepsiemlak.com/en/izmir-buca-ataturk-satilik/daire/24511-9707,"45 Square Meters Apartment For Sale in Buca, Izmir",2.625.000 TRY,2625000.0,,24511-9707,23/10/2025,For Sale,Apartment,1 + 1,1.0,"45 m2 
/ 40 m2",2 Storey,1,5 at Age,Combi Boiler,Available,Condominium,Furnished,Tenanted,,No,"South, East",Daire,Gas,Reinforced Concrete,Second Hand,17.000 TRY,100 TRY,Yes,,,,,,,,,,,,
